sound,pm2,pm10,label
61.61936988415972,65.02857142857142,80.97142857142858,1
64.90597422516393,64.27777777777777,81.83333333333333,4
63.694426251208725,60.55555555555556,76.63888888888889,4
60.185945384086104,61.27777777777778,79.16666666666667,4
58.945993687831844,63.0,81.62857142857143,1
61.34929262723535,62.888888888888886,75.38888888888889,1
63.7800745511512,68.44444444444444,84.75,4
62.31636234057238,70.11111111111111,91.0,4
60.75604302934093,64.71428571428571,82.22857142857143,4
63.65723968037108,64.22222222222223,79.72222222222223,4
61.34547128030715,65.30555555555556,84.91666666666667,4
61.96754455447054,63.44444444444444,81.61111111111111,4
61.67286865826689,65.27777777777777,85.86111111111111,1
58.29564004100784,64.82352941176471,79.6470588235294,1
60.92082739935063,63.638888888888886,86.25,1
64.34334847263293,64.38888888888889,89.72222222222223,4
64.25447856333979,64.13888888888889,81.88888888888889,4
65.20308060389713,65.88888888888889,83.33333333333333,4
66.48328420265076,64.62857142857143,79.45714285714286,7
65.54140994617738,61.611111111111114,80.66666666666667,7
67.10118732634774,64.80555555555556,85.30555555555556,7
62.8874676055787,62.0,81.38888888888889,7
67.16235428792477,63.68571428571428,80.82857142857142,7
66.44073391215754,64.0,76.16666666666667,7
66.84381026157915,64.97222222222223,79.47222222222223,7
63.97695997539073,59.0,76.94444444444444,7
61.819292645660575,61.22222222222222,76.94444444444444,4
59.07904014954076,64.0,77.29411764705883,1
60.896398532463245,62.166666666666664,80.97222222222223,1
61.890920151071064,61.22222222222222,75.88888888888889,1
67.3974042148474,62.0,78.6,4
66.57804087229366,62.0,76.16666666666667,7
63.48371475644145,62.638888888888886,78.36111111111111,7
61.21407290735078,63.388888888888886,75.83333333333333,4
63.45923492857954,61.0,78.02777777777777,4
60.95746984209764,63.411764705882355,80.11764705882354,4
63.67034809327155,66.25,83.16666666666667,4
59.123253749238515,64.33333333333333,81.61111111111111,1
65.24411569713159,62.833333333333336,78.5,4
59.75699234261791,64.33333333333333,81.11111111111111,4
62.6030990329118,65.25714285714285,81.6,4
61.47520205111644,64.44444444444444,80.61111111111111,4
63.34385359771103,62.111111111111114,80.25,4
63.941906634798926,64.0,93.0,4
60.0886174814601,63.285714285714285,85.05714285714286,4
59.25689239466518,64.22222222222223,81.5,1
60.587414136791104,66.19444444444444,87.83333333333333,1
63.29369393766188,65.0,81.94444444444444,1
63.1944158363605,63.80555555555556,84.16666666666667,4
60.80038321363257,64.11764705882354,80.76470588235294,4
67.38407369563842,63.69444444444444,81.69444444444444,4
68.51883856724919,66.88888888888889,84.44444444444444,7
65.97432874667572,67.02777777777777,86.08333333333333,7
65.70148284246122,63.55555555555556,82.88888888888889,7
62.88831716362972,61.885714285714286,79.11428571428571,7
60.956106907499915,63.166666666666664,85.88888888888889,4
66.42332070889134,63.638888888888886,84.86111111111111,4
60.68704725658699,62.294117647058826,82.70588235294117,7
61.938187670079756,64.41666666666667,88.52777777777777,4
64.50945960463534,64.27777777777777,90.55555555555556,5
62.11673093438401,65.33333333333333,86.36111111111111,4
59.689985974952464,61.94444444444444,76.44444444444444,4
63.467389215086406,60.68571428571428,75.57142857142857,4
62.22553990872128,61.05555555555556,75.88888888888889,4
66.79471978856549,58.05555555555556,79.47222222222223,4
64.6785542764019,65.27777777777777,94.11111111111111,7
67.71381517087934,66.54285714285714,96.34285714285714,8
65.30630605901891,64.83333333333333,108.27777777777777,8
65.04708059147144,65.11111111111111,98.55555555555556,8
67.12848894027199,64.88888888888889,90.72222222222223,8
65.20039885088032,64.97222222222223,97.02777777777777,8
62.47118165754679,62.23529411764706,100.05882352941177,8
62.37580368430362,62.666666666666664,95.63888888888889,5
60.09337746314978,64.27777777777777,94.16666666666667,2
63.82489306165106,62.22222222222222,89.77777777777777,5
65.72405400483817,64.0,90.94444444444444,5
66.46829617987089,64.8,89.11428571428571,8
67.96666717127678,64.72222222222223,90.94444444444444,8
66.45975968293395,66.0,88.0,7
60.04168336355393,64.55555555555556,92.0,4
62.57105196987763,65.42857142857143,95.14285714285714,5
61.5419370695745,67.0,95.38888888888889,5
62.3797242806678,61.97222222222222,88.47222222222223,5
65.81072836767517,62.55555555555556,90.27777777777777,5
63.54211087493117,62.48571428571429,86.22857142857143,4
65.28962177699732,61.833333333333336,88.66666666666667,4
62.20101325504361,61.611111111111114,90.02777777777777,4
68.66275796765031,64.33333333333333,90.38888888888889,8
57.91773165562532,63.02857142857143,82.37142857142857,4
61.24800955912038,60.0,84.77777777777777,1
59.753075902099454,63.22222222222222,89.97222222222223,1
58.41746452290595,63.05555555555556,92.61111111111111,1
59.675707948463796,61.55555555555556,86.05555555555556,2
64.6737114145554,60.76470588235294,88.3529411764706,1
62.44914979581759,61.94444444444444,90.02777777777777,4
64.106968445951,66.11111111111111,88.94444444444444,5
60.29589116330763,62.638888888888886,94.77777777777777,5
58.25672802112818,63.27777777777778,93.33333333333333,2
59.827081875483664,60.57142857142857,89.08571428571429,2
66.0773081052828,63.0,86.88888888888889,4
58.742645377767516,63.611111111111114,93.08333333333333,2
60.573633186532874,59.888888888888886,91.27777777777777,2
61.24469898465603,60.31428571428572,90.42857142857143,2
60.78892132848635,58.888888888888886,82.05555555555556,1
62.373789401640806,61.22222222222222,83.25,4
59.05160974230078,58.77777777777778,84.0,1
61.190128445168995,59.47222222222222,89.0,1
60.57829729296015,61.64705882352941,86.58823529411765,1
65.42567426081972,62.333333333333336,89.75,5
61.6354523328229,64.0,85.77777777777777,4
63.32185506355014,60.30555555555556,83.66666666666667,4
60.98979571830744,60.705882352941174,88.05882352941177,4
62.09342537258427,59.77777777777778,88.47222222222223,4
62.86260498218319,63.166666666666664,95.33333333333333,5
66.79326308079708,60.55555555555556,86.55555555555556,7
64.75704701645601,63.111111111111114,89.61111111111111,7
64.456381174167,58.0,82.25714285714285,7
67.46353101267621,59.27777777777778,93.38888888888889,7
62.85876717047486,61.22222222222222,89.13888888888889,4
62.55840724606643,61.666666666666664,88.72222222222223,4
62.856325248644715,62.05714285714286,85.8,4
63.600768814365466,62.77777777777778,89.0,4
63.66641476409763,61.611111111111114,89.72222222222223,4
61.57027293082073,60.44444444444444,90.94444444444444,5
60.981875576234145,61.82857142857143,90.05714285714286,2
62.89161215151686,58.166666666666664,95.83333333333333,5
62.70057650576181,58.638888888888886,76.36111111111111,4
64.12275449537043,58.166666666666664,66.83333333333333,4
62.12823296231443,58.77777777777778,64.41666666666667,3
59.73118329227487,58.64705882352941,65.29411764705883,0
63.24810975958787,56.97222222222222,65.72222222222223,3
61.20619678690085,56.111111111111114,64.88888888888889,3
63.29353483050656,58.138888888888886,64.30555555555556,3
60.863537306320595,58.333333333333336,63.333333333333336,3
